Fukomys kafuensis,Cryptomys kafuensis,,,,,,,,,,,,,,,,,,
Fukomys mechowi,Cryptomys mechowi,,,,,,,,,,,,,,,,,,
Fukomys ochraceocinereus,Cryptomys ochraceocinereus,,,,,,,,,,,,,,,,,,
Fukomys zechi,Cryptomys zechi,,,,,,,,,,,,,,,,,,
Funambulus layardi,Funambulus layardi,Sciurus layardi,Tamoides layardi subspecies layardi,Tamoides layardi subspecies signatus,,,,,,,,,,,,,,,
Funambulus palmarum,Sciurus brodei,Sciurus indicus,Sciurus kelaarti,Sciurus palmarum,Sciurus pencillatus,,,,,,,,,,,,,,
Funambulus pennantii,,,,,,,,,,,,,,,,,,,
Funambulus sublineatus,Funambulus kathleenae,Sciurus delesserti,Sciurus palmarum variety obscura,Sciurus sublineatus,Sciurus trilineatus,Tamoides sublineatus,,,,,,,,,,,,,
Funambulus tristriatus,Funambulus thomasi,Funambulus tristriatus,Funambulus tristriatus subspecies annandalei,Funambulus wroughtoni,Sciurus dussmieri,Sciurus tristriatus,,,,,,,,,,,,,
Funisciurus anerythrus,,,,,,,,,,,,,,,,,,,
Funisciurus bayonii,,,,,,,,,,,,,,,,,,,
Funisciurus carruthersi,,,,,,,,,,,,,,,,,,,
Funisciurus congicus,,,,,,,,,,,,,,,,,,,
Funisciurus duchaillui,,,,,,,,,,,,,,,,,,,
Funisciurus isabella,,,,,,,,,,,,,,,,,,,
Funisciurus lemniscatus,,,,,,,,,,,,,,,,,,,
Funisciurus leucogenys,,,,,,,,,,,,,,,,,,,
Funisciurus pyrropus,,,,,,,,,,,,,,,,,,,
Funisciurus substriatus,,,,,,,,,,,,,,,,,,,
Furipterus horrens,,,,,,,,,,,,,,,,,,,
Galago gallarum,,,,,,,,,,,,,,,,,,,
Galago matschiei,Galago inustus,Galago senegalensis subspecies inustus,,,,,,,,,,,,,,,,,
Galago moholi,Galago moholi subspecies bradfieldi,Galago moholi subspecies moholi,,,,,,,,,,,,,,,,,
Galago senegalensis,,,,,,,,,,,,,,,,,,,
Galagoides cocos,Galago moholi subspecies cocos,,,,,,,,,,,,,,,,,,
Galagoides demidoff,Galago demidoff,Galago demidovii,Galagoides demidovii,Galagoides demidovii subspecies anomurus,Galagoides demidovii subspecies medius,Galagoides demidovii subspecies phasma,Galagoides demidovii subspecies poensis,Galagoides demidovii subspecies pusillus,Galligoides demidovii subspecies murinus,,,,,,,,,,
Galagoides granti,Galago granti,,,,,,,,,,,,,,,,,,
Galagoides orinus,Galago demidovii subspecies orinus,,,,,,,,,,,,,,,,,,
Galagoides rondoensis,Galago rondoensis,,,,,,,,,,,,,,,,,,
Galagoides thomasi,Galago thomasi,,,,,,,,,,,,,,,,,,
Galagoides zanzibaricus,Galago udzungwensis,Galago zanzibaricus,,,,,,,,,,,,,,,,,
Galea comes,,,,,,,,,,,,,,,,,,,
Galea flavidens,,,,,,,,,,,,,,,,,,,
Galea leucoblephara,,,,,,,,,,,,,,,,,,,
Galea musteloides,,,,,,,,,,,,,,,,,,,
Galea spixii,,,,,,,,,,,,,,,,,,,
Galemys pyrenaicus,Mygale pyrenaica,,,,,,,,,,,,,,,,,,
Galenomys garleppi,,,,,,,,,,,,,,,,,,,
Galeopterus variegatus,Cynocephalus variegatus,,,,,,,,,,,,,,,,,,
Galictis cuja,,,,,,,,,,,,,,,,,,,
Galictis vittata,Viverra vittata,,,,,,,,,,,,,,,,,,
Galidia elegans,,,,,,,,,,,,,,,,,,,
Galidictis fasciata,Viverra fasciata,,,,,,,,,,,,,,,,,,
Galidictis grandidieri,,,,,,,,,,,,,,,,,,,
Gazella arabica,Gazella gazella subspecies acaciae,Gazella gazella subspecies cora,Gazella gazella subspecies farasani,Gazella gazella subspecies muscatensis,,,,,,,,,,,,,,,
Gazella bennettii,,,,,,,,,,,,,,,,,,,
Gazella bilkis,,,,,,,,,,,,,,,,,,,
Gazella cuvieri,,,,,,,,,,,,,,,,,,,
Gazella dorcas,,,,,,,,,,,,,,,,,,,
Gazella gazella,Gazella gazella subspecies gazella,,,,,,,,,,,,,,,,,,
Gazella leptoceros,,,,,,,,,,,,,,,,,,,
Gazella marica,Gazella subgutturosa subspecies marica,,,,,,,,,,,,,,,,,,
Gazella saudiya,Gazella dorcas subspecies saudiya,,,,,,,,,,,,,,,,,,
Gazella spekei,,,,,,,,,,,,,,,,,,,
Gazella subgutturosa,,,,,,,,,,,,,,,,,,,
Genetta abyssinica,,,,,,,,,,,,,,,,,,,
Genetta angolensis,,,,,,,,,,,,,,,,,,,
Genetta bourloni,,,,,,,,,,,,,,,,,,,
Genetta cristata,,,,,,,,,,,,,,,,,,,
Genetta genetta,Viverra genetta,,,,,,,,,,,,,,,,,,
Genetta johnstoni,,,,,,,,,,,,,,,,,,,
Genetta maculata,,,,,,,,,,,,,,,,,,,
Genetta pardina,,,,,,,,,,,,,,,,,,,
Genetta piscivora,Osbornictis piscivora,,,,,,,,,,,,,,,,,,
Genetta poensis,,,,,,,,,,,,,,,,,,,
Genetta servalina,,,,,,,,,,,,,,,,,,,
Genetta thierryi,,,,,,,,,,,,,,,,,,,
Genetta tigrina,,,,,,,,,,,,,,,,,,,
Genetta victoriae,,,,,,,,,,,,,,,,,,,
Geocapromys brownii,,,,,,,,,,,,,,,,,,,
Geocapromys columbianus,,,,,,,,,,,,,,,,,,,
Geocapromys ingrahami,,,,,,,,,,,,,,,,,,,
Geocapromys thoracatus,,,,,,,,,,,,,,,,,,,
Geogale aurita,,,,,,,,,,,,,,,,,,,
Geomys arenarius,,,,,,,,,,,,,,,,,,,
Geomys attwateri,Geomys bursarius subspecies attwateri,,,,,,,,,,,,,,,,,,
Geomys breviceps,Geomys breviceps subspecies sagittalis,Geomys bursarius subspecies breviceps,,,,,,,,,,,,,,,,,
Geomys bursarius,Geomys bursarius subspecies lutescens,Geomys bursarius subspecies major,Geomys bursarius subspecies ozarkensis,,,,,,,,,,,,,,,,
Geomys knoxjonesi,,,,,,,,,,,,,,,,,,,
Geomys personatus,,,,,,,,,,,,,,,,,,,
Geomys pinetis,,,,,,,,,,,,,,,,,,,
Geomys texensis,,,,,,,,,,,,,,,,,,,
Geomys tropicalis,,,,,,,,,,,,,,,,,,,
Georychus capensis,Fossor leucops,Georychus capensis subspecies canescens,Georychus yatesi,Mus buffoni,,,,,,,,,,,,,,,
Geoxus annectens,Pearsonomys annectens,,,,,,,,,,,,,,,,,,
Geoxus valdivianus,,,,,,,,,,,,,,,,,,,
Gerbilliscus afra,Tatera afra,,,,,,,,,,,,,,,,,,
Gerbilliscus boehmi,Tatera boehmi,,,,,,,,,,,,,,,,,,
Gerbilliscus brantsii,Tatera brantsii,,,,,,,,,,,,,,,,,,
Gerbilliscus gambiana,Tatera gambiana,,,,,,,,,,,,,,,,,,
Gerbilliscus guineae,Tatera guineae,,,,,,,,,,,,,,,,,,
Gerbilliscus inclusus,Tatera inclusa,,,,,,,,,,,,,,,,,,
Gerbilliscus kempi,Tatera kempi,,,,,,,,,,,,,,,,,,
Gerbilliscus leucogaster,Tatera leucogaster,,,,,,,,,,,,,,,,,,
Gerbilliscus nigricaudus,Tatera nigricauda,,,,,,,,,,,,,,,,,,
Gerbilliscus phillipsi,Tatera phillipsi,,,,,,,,,,,,,,,,,,
Gerbilliscus robustus,Tatera robusta,,,,,,,,,,,,,,,,,,
Gerbilliscus validus,Tatera valida,,,,,,,,,,,,,,,,,,
Gerbillurus paeba,,,,,,,,,,,,,,,,,,,
Gerbillurus setzeri,,,,,,,,,,,,,,,,,,,
Gerbillurus tytonis,,,,,,,,,,,,,,,,,,,
Gerbillurus vallinus,,,,,,,,,,,,,,,,,,,
Gerbillus acticola,,,,,,,,,,,,,,,,,,,
Gerbillus agag,,,,,,,,,,,,,,,,,,,
Gerbillus amoenus,Gerbillus vivax,,,,,,,,,,,,,,,,,,
Gerbillus andersoni,Gerbillus allenbyi,Gerbillus bonhotei,Gerbillus inflatus,,,,,,,,,,,,,,,,
Gerbillus aquilus,,,,,,,,,,,,,,,,,,,
Gerbillus bottai,Dipodillus bottai,,,,,,,,,,,,,,,,,,
Gerbillus brockmani,,,,,,,,,,,,,,,,,,,
Gerbillus burtoni,,,,,,,,,,,,,,,,,,,
Gerbillus campestris,Dipodillus campestris,Gerbillus quadrimaculatus,,,,,,,,,,,,,,,,,
Gerbillus cheesmani,,,,,,,,,,,,,,,,,,,
Gerbillus cosensis,,,,,,,,,,,,,,,,,,,
Gerbillus dasyurus,,,,,,,,,,,,,,,,,,,
Gerbillus dunni,Gerbillus bilensis,,,,,,,,,,,,,,,,,,
Gerbillus famulus,,,,,,,,,,,,,,,,,,,
Gerbillus floweri,,,,,,,,,,,,,,,,,,,
Gerbillus gerbillus,,,,,,,,,,,,,,,,,,,
Gerbillus gleadowi,,,,,,,,,,,,,,,,,,,
Gerbillus grobbeni,,,,,,,,,,,,,,,,,,,
Gerbillus harwoodi,Dipodillus harwoodi,,,,,,,,,,,,,,,,,,
Gerbillus henleyi,Gerbillus syrticus,,,,,,,,,,,,,,,,,,
Gerbillus hesperinus,,,,,,,,,,,,,,,,,,,
Gerbillus hoogstraali,,,,,,,,,,,,,,,,,,,
Gerbillus jamesi,,,,,,,,,,,,,,,,,,,
Gerbillus juliani,,,,,,,,,,,,,,,,,,,
Gerbillus latastei,,,,,,,,,,,,,,,,,,,
Gerbillus lowei,Dipodillus lowei,,,,,,,,,,,,,,,,,,
Gerbillus mackilligini,Gerbillus mackillingini,,,,,,,,,,,,,,,,,,
Gerbillus maghrebi,,,,,,,,,,,,,,,,,,,
Gerbillus mesopotamiae,,,,,,,,,,,,,,,,,,,
Gerbillus muriculus,,,,,,,,,,,,,,,,,,,
Gerbillus nancillus,Gerbillus mauritaniae,,,,,,,,,,,,,,,,,,
Gerbillus nanus,Gerbillus garamantis,Gerbillus quadrimaculatus,Gerbillus vivax,,,,,,,,,,,,,,,,
Gerbillus nigeriae,Gerbillus dalloni,,,,,,,,,,,,,,,,,,
Gerbillus occiduus,,,,,,,,,,,,,,,,,,,
Gerbillus percivali,,,,,,,,,,,,,,,,,,,
Gerbillus perpallidus,,,,,,,,,,,,,,,,,,,
Gerbillus poecilops,,,,,,,,,,,,,,,,,,,
Gerbillus principulus,,,,,,,,,,,,,,,,,,,
Gerbillus pulvinatus,Gerbillus bilensis,,,,,,,,,,,,,,,,,,
Gerbillus pusillus,Gerbillus diminutus,Gerbillus percivali,Gerbillus ruberrimus,,,,,,,,,,,,,,,,
Gerbillus pyramidum,Gerbillus burtoni,Gerbillus dongolanus,,,,,,,,,,,,,,,,,
Gerbillus rosalinda,,,,,,,,,,,,,,,,,,,
Gerbillus rupicola,Dipodillus rupicola,,,,,,,,,,,,,,,,,,
Gerbillus simoni,Dipodillus zakariai,,,,,,,,,,,,,,,,,,
Gerbillus somalicus,Dipodillus somalicus,,,,,,,,,,,,,,,,,,
Gerbillus stigmonyx,Dipodillus stigmonyx,,,,,,,,,,,,,,,,,,
Gerbillus tarabuli,Gerbillus riggenbachi,,,,,,,,,,,,,,,,,,
Gerbillus watersi,,,,,,,,,,,,,,,,,,,
Giraffa camelopardalis,Cervus camelopardalis,,,,,,,,,,,,,,,,,,
Glaucomys sabrinus,,,,,,,,,,,,,,,,,,,
Glaucomys volans,,,,,,,,,,,,,,,,,,,
Glauconycteris alboguttata,Chalinolobus alboguttatus,,,,,,,,,,,,,,,,,,
Glauconycteris argentata,Chalinolobus argentatus,,,,,,,,,,,,,,,,,,
Glauconycteris beatrix,Chalinolobus beatrix,,,,,,,,,,,,,,,,,,
Glauconycteris curryae,,,,,,,,,,,,,,,,,,,
Glauconycteris egeria,Chalinolobus egeria,,,,,,,,,,,,,,,,,,
Glauconycteris gleni,Chalinolobus gleni,,,,,,,,,,,,,,,,,,
Glauconycteris humeralis,,,,,,,,,,,,,,,,,,,
Glauconycteris kenyacola,Chalinolobus kenyacola,,,,,,,,,,,,,,,,,,
Glauconycteris machadoi,,,,,,,,,,,,,,,,,,,
Glauconycteris poensis,Chalinolobus poensis,,,,,,,,,,,,,,,,,,
Glauconycteris superba,Chalinolobus superbus,,,,,,,,,,,,,,,,,,
Glauconycteris variegata,Chalinolobus variegatus,,,,,,,,,,,,,,,,,,
Glironia venusta,Marmosa aceramarcae,,,,,,,,,,,,,,,,,,
Glirulus japonicus,,,,,,,,,,,,,,,,,,,
Glis glis,Myoxus glis,,,,,,,,,,,,,,,,,,
Glischropus javanus,,,,,,,,,,,,,,,,,,,
Glischropus tylopus,,,,,,,,,,,,,,,,,,,
Globicephala macrorhynchus,Globicephala scammoni,,,,,,,,,,,,,,,,,,
Globicephala melas,Globicephala edwardii,Globicephala leucosagmaphora,Globicephala melaena,,,,,,,,,,,,,,,,
Glossophaga commissarisi,,,,,,,,,,,,,,,,,,,
Glossophaga leachii,,,,,,,,,,,,,,,,,,,
Glossophaga longirostris,,,,,,,,,,,,,,,,,,,
Glossophaga morenoi,,,,,,,,,,,,,,,,,,,
Glossophaga soricina,,,,,,,,,,,,,,,,,,,
Glyphonycteris behnii,Micronycteris behnii,,,,,,,,,,,,,,,,,,
Glyphonycteris daviesi,Micronycteris daviesi,,,,,,,,,,,,,,,,,,
Glyphonycteris sylvestris,Micronycteris sylvestris,,,,,,,,,,,,,,,,,,
Glyphotes simus,Callosciurus simus,,,,,,,,,,,,,,,,,,
Golunda ellioti,,,,,,,,,,,,,,,,,,,
Gorilla beringei,,,,,,,,,,,,,,,,,,,
Gorilla gorilla,Troglodytes gorilla,,,,,,,,,,,,,,,,,,
Gracilinanus aceramarcae,Marmosa aceramarcae,,,,,,,,,,,,,,,,,,
Gracilinanus agilis,,,,,,,,,,,,,,,,,,,
Gracilinanus dryas,,,,,,,,,,,,,,,,,,,
Gracilinanus emiliae,Gracilinanus longicaudis,Gracilinanus longicaudus,Marmosa emiliae,,,,,,,,,,,,,,,,
Gracilinanus marica,Gracilinanus perijae,,,,,,,,,,,,,,,,,,
Gracilinanus microtarsus,,,,,,,,,,,,,,,,,,,
Grammomys aridulus,,,,,,,,,,,,,,,,,,,
Grammomys buntingi,,,,,,,,,,,,,,,,,,,
Grammomys caniceps,,,,,,,,,,,,,,,,,,,
Grammomys cometes,,,,,,,,,,,,,,,,,,,
Grammomys dolichurus,,,,,,,,,,,,,,,,,,,
Grammomys dryas,,,,,,,,,,,,,,,,,,,
Grammomys gigas,,,,,,,,,,,,,,,,,,,
Grammomys ibeanus,,,,,,,,,,,,,,,,,,,
Grammomys kuru,Grammomys poensis,Grammomys poensis,Grammomys rutilans,Grammomys rutilans,,,,,,,,,,,,,,,
Grammomys macmillani,,,,,,,,,,,,,,,,,,,
Grammomys minnae,,,,,,,,,,,,,,,,,,,
Grammomys selousi,,,,,,,,,,,,,,,,,,,
Grampus griseus,,,,,,,,,,,,,,,,,,,
Graomys domorum,,,,,,,,,,,,,,,,,,,
Graomys edithae,,,,,,,,,,,,,,,,,,,
Graomys griseoflavus,,,,,,,,,,,,,,,,,,,
Graphiurus angolensis,,,,,,,,,,,,,,,,,,,
Graphiurus christyi,,,,,,,,,,,,,,,,,,,
Graphiurus crassicaudatus,,,,,,,,,,,,,,,,,,,
Graphiurus johnstoni,Graphiurus kelleni subspecies johnstoni,,,,,,,,,,,,,,,,,,
Graphiurus kelleni,Graphiurus ansorgei,Graphiurus cuanzensis,Graphiurus olga,Graphiurus parvus,,,,,,,,,,,,,,,
Graphiurus lorraineus,,,,,,,,,,,,,,,,,,,
Graphiurus microtis,,,,,,,,,,,,,,,,,,,
Graphiurus monardi,,,,,,,,,,,,,,,,,,,
Graphiurus murinus,,,,,,,,,,,,,,,,,,,
Graphiurus nagtglasii,Graphiurus hueti,,,,,,,,,,,,,,,,,,
Graphiurus ocularis,,,,,,,,,,,,,,,,,,,
Graphiurus platyops,,,,,,,,,,,,,,,,,,,
Graphiurus rupicola,,,,,,,,,,,,,,,,,,,
Graphiurus surdus,,,,,,,,,,,,,,,,,,,
Gulo gulo,Gulo luscus,Mustela gulo,,,,,,,,,,,,,,,,,
Gyldenstolpia fronto,Kunsia fronto,,,,,,,,,,,,,,,,,,
Gymnobelideus leadbeateri,,,,,,,,,,,,,,,,,,,
Gymnuromys roberti,,,,,,,,,,,,,,,,,,,
Habromys chinanteco,,,,,,,,,,,,,,,,,,,
Habromys delicatulus,,,,,,,,,,,,,,,,,,,
Habromys ixtlani,,,,,,,,,,,,,,,,,,,
Habromys lepturus,,,,,,,,,,,,,,,,,,,
Habromys lophurus,,,,,,,,,,,,,,,,,,,
Habromys schmidlyi,,,,,,,,,,,,,,,,,,,
Habromys simulatus,,,,,,,,,,,,,,,,,,,
Hadromys humei,Mus humei,,,,,,,,,,,,,,,,,,
Hadromys yunnanensis,,,,,,,,,,,,,,,,,,,
Haeromys margarettae,,,,,,,,,,,,,,,,,,,
Haeromys minahassae,,,,,,,,,,,,,,,,,,,
Haeromys pusillus,,,,,,,,,,,,,,,,,,,
Halichoerus grypus,Phoca grypus,,,,,,,,,,,,,,,,,,
Handleyomys alfaroi,Oryzomys alfaroi,,,,,,,,,,,,,,,,,,
Handleyomys chapmani,Oryzomys chapmani,,,,,,,,,,,,,,,,,,
Handleyomys fuscatus,Aepeomys fuscatus,,,,,,,,,,,,,,,,,,
Handleyomys intectus,Oryzomys intectus,,,,,,,,,,,,,,,,,,
Handleyomys melanotis,Oryzomys melanotis,,,,,,,,,,,,,,,,,,
Handleyomys rhabdops,Oryzomys rhabdops,,,,,,,,,,,,,,,,,,
Handleyomys rostratus,Oryzomys rostratus,,,,,,,,,,,,,,,,,,
Handleyomys saturatior,Oryzomys saturatior,,,,,,,,,,,,,,,,,,
Hapalemur alaotrensis,Hapalemur griseus subspecies alaotrensis,,,,,,,,,,,,,,,,,,
Hapalemur aureus,,,,,,,,,,,,,,,,,,,
Hapalemur griseus,Hapalemur ranomafanensis,,,,,,,,,,,,,,,,,,
Hapalemur meridionalis,,,,,,,,,,,,,,,,,,,
Hapalemur occidentalis,,,,,,,,,,,,,,,,,,,
Hapalomys delacouri,,,,,,,,,,,,,,,,,,,
Hapalomys longicaudatus,,,,,,,,,,,,,,,,,,,
Haplonycteris fischeri,,,,,,,,,,,,,,,,,,,
Harpiocephalus harpia,Harpiocephalus harpia subspecies madrassius,Harpiocephalus rufus,Noctulinia lasyura,Vespertilio harpia,,,,,,,,,,,,,,,
Harpiola grisea,Murina grisea,,,,,,,,,,,,,,,,,,
Harpiola isodon,,,,,,,,,,,,,,,,,,,
Harpyionycteris celebensis,,,,,,,,,,,,,,,,,,,
Harpyionycteris whiteheadi,,,,,,,,,,,,,,,,,,,
Heimyscus fumosus,,,,,,,,,,,,,,,,,,,
Helarctos malayanus,Ursus malayanus,,,,,,,,,,,,,,,,,,
Heliophobius argenteocinereus,,,,,,,,,,,,,,,,,,,
Heliosciurus gambianus,,,,,,,,,,,,,,,,,,,
Heliosciurus mutabilis,,,,,,,,,,,,,,,,,,,
Heliosciurus punctatus,,,,,,,,,,,,,,,,,,,
Heliosciurus rufobrachium,,,,,,,,,,,,,,,,,,,
Heliosciurus ruwenzorii,,,,,,,,,,,,,,,,,,,
Heliosciurus undulatus,,,,,,,,,,,,,,,,,,,
Helogale hirtula,,,,,,,,,,,,,,,,,,,
Helogale parvula,,,,,,,,,,,,,,,,,,,
Hemibelideus lemuroides,,,,,,,,,,,,,,,,,,,
Hemicentetes nigriceps,,,,,,,,,,,,,,,,,,,
Hemicentetes semispinosus,Ericulus semispinosus,,,,,,,,,,,,,,,,,,
Hemiechinus auritus,,,,,,,,,,,,,,,,,,,
Hemiechinus collaris,,,,,,,,,,,,,,,,,,,
Hemigalus derbyanus,,,,,,,,,,,,,,,,,,,
Hemitragus jemlahicus,,,,,,,,,,,,,,,,,,,
Herpailurus yagouaroundi,Felis yagouaroundi,Herpailurus yagouaroundi,Puma yagouaroundi,,,,,,,,,,,,,,,,
Herpestes auropunctatus,Herpestes javanicus subspecies auropunctatus,Herpestes palustris,Mangusta auropunctata,Urva auropunctata,,,,,,,,,,,,,,,
Herpestes brachyurus,Herpesteshosei,Urva brachyura,,,,,,,,,,,,,,,,,
Herpestes edwardsii,Herpestes edwardsi,Urva edwardsii,,,,,,,,,,,,,,,,,
Herpestes flavescens,Galerella flavescens,Herpestes nigratus,,,,,,,,,,,,,,,,,
Herpestes fuscus,Urva fusca,,,,,,,,,,,,,,,,,,
Herpestes ichneumon,Viverra ichneumon,,,,,,,,,,,,,,,,,,
Herpestes javanicus,Urva javanica,,,,,,,,,,,,,,,,,,
Herpestes naso,<i>Xenogale</i> <i>naso</i>,,,,,,,,,,,,,,,,,,
Herpestes ochraceus,<i>Galerella</i> <i>ochracea</i>,,,,,,,,,,,,,,,,,,
Herpestes pulverulentus,<i>Galerella</i> <i>pulverulenta</i>,,,,,,,,,,,,,,,,,,
Herpestes sanguineus,<i>Galerella</i> <i>sanguinea</i>,,,,,,,,,,,,,,,,,,
Herpestes semitorquatus,Urva semitorquata,,,,,,,,,,,,,,,,,,
Herpestes smithii,Urva smithii,,,,,,,,,,,,,,,,,,
Herpestes urva,Urva urva,,,,,,,,,,,,,,,,,,
Herpestes vitticollis,Urva vitticollis,,,,,,,,,,,,,,,,,,
Hesperoptenus blanfordi,,,,,,,,,,,,,,,,,,,
Hesperoptenus doriae,,,,,,,,,,,,,,,,,,,
Hesperoptenus gaskelli,,,,,,,,,,,,,,,,,,,
Hesperoptenus tickelli,Nycticejus isabellinus,Nycticejus isabellinus,Nycticejus tickelli,,,,,,,,,,,,,,,,
Hesperoptenus tomesi,,,,,,,,,,,,,,,,,,,
Heterocephalus glaber,,,,,,,,,,,,,,,,,,,
Heterogeomys cherriei,Orthogeomys cherriei,,,,,,,,,,,,,,,,,,
Heterogeomys dariensis,Orthogeomys dariensis,,,,,,,,,,,,,,,,,,
Heterogeomys lanius,Orthogeomys lanius,,,,,,,,,,,,,,,,,,
Heterohyrax brucei,Heterohyrax antineae,Heterohyrax chapini,Hyrax brucei,,,,,,,,,,,,,,,,
Heteromys adspersus,Liomys adspersus,,,,,,,,,,,,,,,,,,
Heteromys anomalus,Mus anomalus,,,,,,,,,,,,,,,,,,
Heteromys australis,Heteromys consicus,Heteromys lomitensis,Heteromys pacificus,,,,,,,,,,,,,,,,
Heteromys desmarestianus,Heteromys goldmani,,,,,,,,,,,,,,,,,,
Heteromys gaumeri,,,,,,,,,,,,,,,,,,,
Heteromys irroratus,Liomys irroratus,,,,,,,,,,,,,,,,,,
Heteromys nelsoni,,,,,,,,,,,,,,,,,,,
Heteromys oasicus,,,,,,,,,,,,,,,,,,,
Heteromys oresterus,,,,,,,,,,,,,,,,,,,
Heteromys pictus,Liomys pictus,,,,,,,,,,,,,,,,,,
Heteromys salvini,Liomys salvini,,,,,,,,,,,,,,,,,,
Heteromys spectabilis,Liomys spectabilis,,,,,,,,,,,,,,,,,,
Heteromys teleus,,,,,,,,,,,,,,,,,,,
Heteropsomys insulans,,,,,,,,,,,,,,,,,,,
Hexolobodon phenax,,,,,,,,,,,,,,,,,,,
Hippocamelus antisensis,,,,,,,,,,,,,,,,,,,
Hippocamelus bisulcus,,,,,,,,,,,,,,,,,,,
Hippopotamus amphibius,,,,,,,,,,,,,,,,,,,
Hippopotamus lemerlei,Hippopotamus madagascariensis,,,,,,,,,,,,,,,,,,
Hippopotamus madagascariensis,Hippopotamus guldbergi,,,,,,,,,,,,,,,,,,
Hipposideros abae,,,,,,,,,,,,,,,,,,,
Hipposideros armiger,Rhinolophus armiger,,,,,,,,,,,,,,,,,,
Hipposideros ater,Hipposideros atratus,Hipposideros bicolor subspecies ater,Hipposideros bicolor subspecies nicobarulae,Hipposideros nicobarulae,Hipposideros wrighti,,,,,,,,,,,,,,
Hipposideros beatus,,,,,,,,,,,,,,,,,,,
Hipposideros bicolor,,,,,,,,,,,,,,,,,,,
Hipposideros boeadii,,,,,,,,,,,,,,,,,,,
Hipposideros breviceps,,,,,,,,,,,,,,,,,,,
Hipposideros caffer,,,,,,,,,,,,,,,,,,,
Hipposideros calcaratus,,,,,,,,,,,,,,,,,,,
Hipposideros camerunensis,,,,,,,,,,,,,,,,,,,
Hipposideros cervinus,,,,,,,,,,,,,,,,,,,
Hipposideros cineraceus,Hipposideros cineraceus subspecies micropus,Phyllorhina micropus,,,,,,,,,,,,,,,,,
Hipposideros commersoni,,,,,,,,,,,,,,,,,,,
Hipposideros coronatus,,,,,,,,,,,,,,,,,,,
Hipposideros corynophyllus,,,,,,,,,,,,,,,,,,,
Hipposideros coxi,,,,,,,,,,,,,,,,,,,
Hipposideros crumeniferus,,,,,,,,,,,,,,,,,,,
Hipposideros curtus,Hipposideros sandersoni,,,,,,,,,,,,,,,,,,
Hipposideros cyclops,,,,,,,,,,,,,,,,,,,
Hipposideros demissus,,,,,,,,,,,,,,,,,,,
Hipposideros diadema,Hipposideros nicobarensis,Phyllorhina nicobarensis,Rhinolophus diadema,,,,,,,,,,,,,,,,
Hipposideros dinops,,,,,,,,,,,,,,,,,,,
Hipposideros doriae,Hipposideros sabanus,,,,,,,,,,,,,,,,,,
Hipposideros durgadasi,Hipposideros cineraceus subspecies durgadasi,,,,,,,,,,,,,,,,,,
Hipposideros dyacorum,,,,,,,,,,,,,,,,,,,
Hipposideros edwardshilli,,,,,,,,,,,,,,,,,,,
Hipposideros fuliginosus,,,,,,,,,,,,,,,,,,,
Hipposideros fulvus,Hipposideros bicolor subspecies fulvus,Hipposideros bicolor subspecies pallidus,Hipposideros fulvus subspecies pallidus,Hipposideros murinus,Phyllorhina atra,Phyllorhina aurita,Rhinolophus fulgens,,,,,,,,,,,,
Hipposideros galeritus,Phyllorhina brachyota,Phyllorhina galerita,,,,,,,,,,,,,,,,,
Hipposideros gigas,,,,,,,,,,,,,,,,,,,
Hipposideros grandis,,,,,,,,,,,,,,,,,,,
Hipposideros halophyllus,,,,,,,,,,,,,,,,,,,
Hipposideros hypophyllus,,,,,,,,,,,,,,,,,,,
Hipposideros inexpectatus,,,,,,,,,,,,,,,,,,,
Hipposideros inornatus,,,,,,,,,,,,,,,,,,,
Hipposideros jonesi,,,,,,,,,,,,,,,,,,,
Hipposideros khaokhouayensis,,,,,,,,,,,,,,,,,,,
Hipposideros lamottei,,,,,,,,,,,,,,,,,,,
Hipposideros lankadiva,Hipposideros indus,Hipposideros indus subspecies mixtus,Hipposideros indus subspecies unitus,Hipposideros lankadiva subspecies mixtus,Hipposideros lankadiva subspecies unitus,Hipposideros schistaceus,,,,,,,,,,,,,
Hipposideros larvatus,Phyllorhina leptophylla,Rhinolophus larvatus,,,,,,,,,,,,,,,,,
Hipposideros lekaguli,,,,,,,,,,,,,,,,,,,
Hipposideros lylei,,,,,,,,,,,,,,,,,,,
Hipposideros macrobullatus,,,,,,,,,,,,,,,,,,,
Hipposideros madurae,,,,,,,,,,,,,,,,,,,
Hipposideros maggietaylorae,,,,,,,,,,,,,,,,,,,
Hipposideros marisae,,,,,,,,,,,,,,,,,,,
Hipposideros megalotis,,,,,,,,,,,,,,,,,,,
Hipposideros muscinus,,,,,,,,,,,,,,,,,,,
Hipposideros nequam,,,,,,,,,,,,,,,,,,,
Hipposideros obscurus,,,,,,,,,,,,,,,,,,,
Hipposideros orbiculus,,,,,,,,,,,,,,,,,,,
Hipposideros papua,,,,,,,,,,,,,,,,,,,
Hipposideros pelingensis,,,,,,,,,,,,,,,,,,,
Hipposideros pomona,,,,,,,,,,,,,,,,,,,
Hipposideros pratti,,,,,,,,,,,,,,,,,,,
Hipposideros pygmaeus,,,,,,,,,,,,,,,,,,,
Hipposideros ridleyi,,,,,,,,,,,,,,,,,,,
Hipposideros rotalis,,,,,,,,,,,,,,,,,,,
